,Route,Location,URL,Avg Stars,Your Stars,Route Type,Rating,Pitches,Length,Area Latitude,Area Longitude,StarRatings,SuggestedRatings,OnToDoLists,Ticks
0,Time To Play (Variation 1),Corner Boulder > Slow Dance/Gleaner Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106275368/time-to-play-variation-1,0.7,-1,Boulder,V-easy,1,8.0,37.41632,-118.44928,3,1,2,6
1,All The Way Down,"More Water, Less Power Boulder > Central Happiness Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/106093066/all-the-way-down,1.7,-1,Boulder,V-easy,1,15.0,37.41724,-118.45103,20,5,7,50
2,Hydra Pilferers,"More Water, Less Power Boulder > Central Happiness Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/106131947/hydra-pilferers,1.4,-1,Boulder,V-easy,1,12.0,37.41724,-118.45103,26,10,4,51
3,Path,Heavenly Path Boulder > Central Happiness Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106093034/path,2.1,-1,Boulder,V-easy,1,20.0,37.41718,-118.45095,29,10,11,65
4,Which Road,Heavenly Path Boulder > Central Happiness Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106093041/which-road,2.1,-1,Boulder,V-easy,1,15.0,37.41718,-118.45095,94,28,56,218
5,Problem B,Flying Saucer Alcove > Blood Simple Area > East Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106997417/problem-b,1.0,-1,Boulder,V-easy,1,12.0,37.41675,-118.44941999999999,1,1,0,3
6,Toffee Crack,The Cracks On The Rim Right Side > Cracks On The Rim Area > East Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106977850/toffee-crack,1.7,-1,Boulder,V-easy,1,12.0,37.416540000000005,-118.44872,3,1,3,5
7,Problem A,Pig Pen Slab > Clapper Area > West Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106273745/problem-a,1.4,-1,Boulder,V-easy,1,10.0,37.41525,-118.44878,5,2,2,15
8,Margo's Arete,Savannah Boulder > Savannah Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106132040/margos-arete,1.7,-1,Boulder,V-easy,1,10.0,37.418,-118.45200000000001,40,10,9,76
9,Weak as Piss,Coors Boulder > Split Melon Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/107864789/weak-as-piss,0.9,-1,Boulder,V-easy,1,,37.41689,-118.4507,7,3,0,12
10,Time To Go,Corner Boulder > Slow Dance/Gleaner Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106275325/time-to-go,1.7,-1,Boulder,V0-,1,15.0,37.41632,-118.44928,6,1,5,9
11,Wolverine,Corner Boulder > Slow Dance/Gleaner Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106275332/wolverine,1.2,-1,Boulder,V0-,1,15.0,37.41632,-118.44928,6,1,6,10
12,Time To Play,Corner Boulder > Slow Dance/Gleaner Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106275356/time-to-play,2.1,-1,Boulder,V0-,1,10.0,37.41632,-118.44928,7,2,7,13
13,Time To Play - Variation 2,Corner Boulder > Slow Dance/Gleaner Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106275378/time-to-play-variation-2,1.0,-1,Boulder,V0-,1,10.0,37.41632,-118.44928,3,1,3,7
14,X-Static,Happy Boulder > Central Happiness Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106086103/x-static,1.9,-1,Boulder,V0-,1,15.0,37.41747,-118.45136000000001,12,7,11,24
15,Celestial Trail,Heavenly Path Boulder > Central Happiness Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106093004/celestial-trail,3.0,-1,Boulder,V0- PG13,1,25.0,37.41718,-118.45095,217,53,80,421
16,One Note Sample,One Note Boulder > Action Figure Area > East Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106976636/one-note-sample,2.0,-1,Boulder,V0-,1,15.0,37.41728,-118.45034,1,1,1,2
17,Loop,One Note Boulder > Action Figure Area > East Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106976643/loop,1.0,-1,Boulder,V0-,1,12.0,37.41728,-118.45034,1,1,0,2
18,Dirty Sound,One Note Boulder > Action Figure Area > East Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106976658/dirty-sound,1.0,-1,Boulder,V0-,1,12.0,37.41728,-118.45034,1,1,0,2
19,Silence So Red,Shadow Play Boulder > Sixty Foot Woman/Shadow Play Area > East Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106331136/silence-so-red,1.2,-1,Boulder,V0-,1,15.0,37.41788,-118.45147,12,6,4,23
20,What did the Aliens Say?,Secret Arete Boulder > Sixty Foot Woman/Shadow Play Area > East Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106996355/what-did-the-aliens-say,-1.0,-1,Boulder,V0-,1,,37.417970000000004,-118.45146000000001,0,1,0,2
21,"Getting Lonely, Getting Old",You Are Mortal Buttress > Sixty Foot Woman/Shadow Play Area > East Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106997165/getting-lonely-getting-old,-1.0,-1,Boulder,V0-,1,,37.41793,-118.45156999999999,0,1,0,1
22,Pokeriotus,Water Saps Cave > Blood Simple Area > East Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106997334/pokeriotus,1.8,-1,Boulder,V0- PG13,1,20.0,37.41675,-118.44941999999999,4,1,1,6
23,Problem A,Californication Boulder > Blood Simple Area > East Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106997192/problem-a,2.0,-1,Boulder,V0-,1,10.0,37.41675,-118.44941999999999,1,1,0,3
24,"Veruca Salt, I Want You",Chocolate Slab > Cracks On The Rim Area > East Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106977720/veruca-salt-i-want-you,2.1,-1,Boulder,V0-,1,12.0,37.41649,-118.4489,14,2,2,24
25,"A Flake As Marvelous As You, Veruca",Marvelous Flake Boulder > Cracks On The Rim Area > East Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106977777/a-flake-as-marvelous-as-you-veruca,2.8,-1,Boulder,V0-,1,15.0,37.416540000000005,-118.44888,12,3,12,25
26,"Veruca, I Will Do Anything",The Cracks On The Rim Right Side > Cracks On The Rim Area > East Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106977818/veruca-i-will-do-anything,1.0,-1,Boulder,V0-,1,15.0,37.416540000000005,-118.44872,4,1,0,8
27,"Veruca, Veruca",The Cracks On The Rim Right Side > Cracks On The Rim Area > East Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106977842/veruca-veruca,1.3,-1,Boulder,V0- PG13,1,18.0,37.416540000000005,-118.44872,3,2,1,8
28,My Veruca,The Cracks On The Rim Left Side > Cracks On The Rim Area > East Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106977875/my-veruca,1.5,-1,Boulder,V0-,1,10.0,37.41661,-118.44888,4,2,2,11
29,I'll Kick The Butt Of That Mike Teavee,The Cracks On The Rim Left Side > Cracks On The Rim Area > East Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106977892/ill-kick-the-butt-of-that-mike-teavee,1.3,-1,Boulder,V0-,1,10.0,37.41661,-118.44888,4,3,2,13
30,If That Augustus Gloop Looks At You One More Time...,The Cracks On The Rim Left Side > Cracks On The Rim Area > East Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106977921/if-that-augustus-gloop-looks-at-you-one-more-time,1.3,-1,Boulder,V0-,1,10.0,37.41661,-118.44888,3,2,2,9
31,Violet Beauregarde Sucks,The Cracks On The Rim Left Side > Cracks On The Rim Area > East Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106977934/violet-beauregarde-sucks,1.6,-1,Boulder,V0-,1,10.0,37.41661,-118.44888,5,3,2,13
32,Fizzwiggwiggler,Wiggler Boulder > Cracks On The Rim Area > East Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106977990/fizzwiggwiggler,1.0,-1,Boulder,V0-,1,12.0,37.416579999999996,-118.44895,2,1,1,4
33,Unnamed 1,Unnamed Boulder > Cracks On The Rim Area > East Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106999079/unnamed-1,1.5,-1,Boulder,V0-,1,,37.41646,-118.44882,2,1,0,3
34,Bouldering.com,Offwidth Area > East Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106996302/boulderingcom,-1.0,-1,Boulder,V0-,1,,37.41747,-118.45071000000002,0,1,1,1
35,The Corner,Offwidth Area > East Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106996310/the-corner,1.0,-1,Boulder,V0-,1,,37.41747,-118.45071000000002,2,1,2,6
36,Plasti-Bandi-Whoopies,Offwidth Area > East Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106996326/plasti-bandi-whoopies,2.0,-1,Boulder,V0-,1,,37.41747,-118.45071000000002,1,1,1,3
37,Rosalie's Chimney,Offwidth Area > East Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106996334/rosalies-chimney,2.0,-1,Boulder,V0-,1,,37.41747,-118.45071000000002,2,2,4,7
38,Latona Basin,Front Block > Hall of Mirrors Area > West Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/107898107/latona-basin,1.0,-1,Boulder,V0-,1,10.0,37.41622,-118.45021000000001,3,1,0,9
39,Nagasaki Badger,More Smack Boulders > Top Gun Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106997294/nagasaki-badger,1.0,-1,Boulder,V0-,1,,37.4191,-118.4543,2,2,0,3
40,Aaarhhhhh,More Smack Boulders > Top Gun Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/107939677/aaarhhhhh,1.0,-1,Boulder,V0-,1,10.0,37.4191,-118.4543,1,1,0,3
41,Brock Bating,More Smack Boulders > Top Gun Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/107942309/brock-bating,1.0,-1,Boulder,V0-,1,10.0,37.4191,-118.4543,1,1,0,4
42,Marriage-Go-Round,Top Gun Boulders > Top Gun Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/111470791/marriage-go-round,1.0,-1,Boulder,V0-,1,15.0,37.4191,-118.4546,1,1,2,3
43,Pish,Top Gun Boulders > Top Gun Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/111480916/pish,1.0,-1,Boulder,V0- PG13,1,15.0,37.4191,-118.4546,1,1,0,2
44,Strangle Hold,Top Gun Boulders > Top Gun Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/111480923/strangle-hold,1.0,-1,Boulder,V0-,1,12.0,37.4191,-118.4546,1,1,2,3
45,Problem A,Wayko Boulder > Top Gun Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/107939703/problem-a,1.0,-1,Boulder,V0-,1,10.0,37.41904,-118.45447,2,1,0,9
46,Dumb,Savannah Boulder > Savannah Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106132000/dumb,1.9,-1,Boulder,V0-,1,10.0,37.418,-118.45200000000001,20,6,7,34
47,Duck Soup,Savannah Boulder > Savannah Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106132031/duck-soup,1.9,-1,Boulder,V0-,1,10.0,37.418,-118.45200000000001,52,15,8,112
48,Mmm... Nice,Girlfriend Rock > Savannah Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106132901/mmm-nice,2.0,-1,Boulder,V0-,1,10.0,37.4178,-118.4519,46,9,9,106
49,Unnamed 5,Girlfriend Rock > Savannah Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106132966/unnamed-5,2.0,-1,Boulder,V0-,1,8.0,37.4178,-118.4519,29,3,2,66
50,Lack Luster,Sunburst Boulder > Tom Peter's Slab Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106275444/lack-luster,1.8,-1,Boulder,V0-,1,10.0,37.41581,-118.44905,22,4,2,36
51,Chrysler Crack,Get Around Boulder > Jesus Chrysler Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/112475799/chrysler-crack,2.5,-1,Boulder,V0-,1,13.0,37.41599,-118.44842,11,4,10,30
52,Crash Dive,Serengeti Boulder > Serengeti Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106086077/crash-dive,1.3,-1,Boulder,V0-,1,20.0,37.418440000000004,-118.45268999999999,7,3,1,16
53,Durban Poison,Serengeti Boulder > Serengeti Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106086085/durban-poison,1.9,-1,Boulder,V0-,1,18.0,37.418440000000004,-118.45268999999999,18,6,3,44
54,Sentimental Africa,Serengeti Boulder > Serengeti Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106331075/sentimental-africa,1.2,-1,Boulder,V0-,1,15.0,37.418440000000004,-118.45268999999999,5,4,2,17
55,Future Planet of Style,Slight Inducement Boulder > Slight Inducement Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106086659/future-planet-of-style,1.1,-1,Boulder,V0-,1,10.0,37.41898,-118.45338999999998,23,7,2,60
56,Painless,Less Of An Inducement Boulder > Slight Inducement Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106331243/painless,1.3,-1,Boulder,V0-,1,,37.41896,-118.45364,3,2,0,6
57,Blameless,Less Of An Inducement Boulder > Slight Inducement Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106331254/blameless,2.0,-1,Boulder,V0-,1,12.0,37.41896,-118.45364,4,2,1,7
58,Shameless,Less Of An Inducement Boulder > Slight Inducement Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106331264/shameless,1.2,-1,Boulder,V0-,1,12.0,37.41896,-118.45364,5,3,0,8
59,Bitter Lander Cowboys,Cry Baby Boulder > Slight Inducement Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/111480971/bitter-lander-cowboys,1.0,-1,Boulder,V0-,1,15.0,37.41919,-118.45364,1,1,0,3
60,Split Melon,Split Melon Right Boulder > Split Melon Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106996253/split-melon,1.0,-1,Boulder,V0-,1,,37.41706,-118.45061000000001,3,1,1,4
61,Golden,Timmy Taylor's Boulder > Split Melon Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/114153397/golden,1.0,-1,Boulder,V0-,1,12.0,37.41682,-118.45066000000001,1,1,0,4
62,Problem A,Gleaner Boulder > Slow Dance/Gleaner Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/107939656/problem-a,2.2,-1,Boulder,V0,1,10.0,37.416309999999996,-118.44951,5,1,3,11
63,Portal to the World,Gleaner Boulder > Slow Dance/Gleaner Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/111729475/portal-to-the-world,1.0,-1,Boulder,V0,1,8.0,37.416309999999996,-118.44951,1,1,2,3
64,High Road,Heavenly Path Boulder > Central Happiness Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106093021/high-road,2.2,-1,Boulder,V0 PG13,1,25.0,37.41718,-118.45095,73,20,27,147
65,Mother Earth,Window Boulder > Central Happiness Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/107035601/mother-earth,1.0,-1,Boulder,V0,1,15.0,37.41711,-118.45128000000001,1,1,4,9
66,Runaway Slave,Back Walls > Action Figure Area > East Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106976691/runaway-slave,1.8,-1,Boulder,V0,1,12.0,37.41728,-118.45034,5,2,0,11
67,Bark,Back Walls > Action Figure Area > East Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106976698/bark,1.0,-1,Boulder,V0,1,12.0,37.41728,-118.45034,2,1,0,5
68,Tradtional Crack,Little Country Girl Alcove > Action Figure Area > East Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/107948344/tradtional-crack,1.5,-1,Boulder,V0,1,,37.41728,-118.45034,2,1,0,0
69,Althea,Shadow Play Boulder > Sixty Foot Woman/Shadow Play Area > East Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106331143/althea,2.8,-1,Boulder,V0 PG13,1,20.0,37.41788,-118.45147,30,8,20,35
70,Mongol Hordes,The Citadel Boulder > Sixty Foot Woman/Shadow Play Area > East Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106996386/mongol-hordes,-1.0,-1,Boulder,V0,1,,37.41793,-118.45156999999999,0,1,0,1
71,My Last Boyfriend...,The Citadel Boulder > Sixty Foot Woman/Shadow Play Area > East Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106996397/my-last-boyfriend,-1.0,-1,Boulder,V0,1,,37.41793,-118.45156999999999,0,1,0,1
72,I Want More Life,You Are Mortal Buttress > Sixty Foot Woman/Shadow Play Area > East Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106997159/i-want-more-life,-1.0,-1,Boulder,V0,1,,37.41793,-118.45156999999999,0,1,0,1
73,Take California,California Boulder > Blood Simple Area > East Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106997092/take-california,1.0,-1,Boulder,V0,1,10.0,37.41675,-118.44941999999999,1,1,0,3
74,Oh Brother...,Coen Brothers Boulder > Blood Simple Area > East Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106997363/oh-brother,2.0,-1,Boulder,V0,1,8.0,37.41675,-118.44941999999999,2,1,4,4
75,Chocolate,Chocolate Slab > Cracks On The Rim Area > East Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106977710/chocolate,1.7,-1,Boulder,V0,1,15.0,37.41649,-118.4489,6,1,1,15
76,Problem A,Baby Boulder > Cracks On The Rim Area > East Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106977753/problem-a,1.0,-1,Boulder,V0,1,10.0,37.41646,-118.44882,1,1,0,3
77,Garbage Chute,The Cracks On The Rim Left Side > Cracks On The Rim Area > East Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106977901/garbage-chute,2.2,-1,Boulder,V0,1,10.0,37.41661,-118.44888,5,2,3,13
78,Little Brute,The Cracks On The Rim Left Side > Cracks On The Rim Area > East Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106977941/little-brute,1.0,-1,Boulder,V0,1,10.0,37.41661,-118.44888,2,2,1,6
79,Frontierland,Highbrow Area > Frontierland > West Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106279678/frontierland,1.7,-1,Boulder,V0,1,12.0,37.4155,-118.44922,9,3,2,10
80,Merriweather,Hair Trigger Wall > Frontierland > West Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106279690/merriweather,2.0,-1,Boulder,V0,1,10.0,37.415490000000005,-118.44928,3,3,0,5
81,Wall,Work Wall > Frontierland > West Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/107541943/wall,1.0,-1,Boulder,V0,1,18.0,37.4156,-118.4494,1,1,0,4
82,Youth,Sabres of Paradise > West Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/107045679/youth,2.0,-1,Boulder,V0,1,10.0,37.415690000000005,-118.44957,2,1,2,3
