route,location,url,avg_stars,your_stars,route_type,rating,pitches,length_,area_latitude,area_longitude,url_id,grade,star_ratings,suggested_ratings,on_to_do_lists,ticks,log_star_ratings,log_ticks,log_avg_stars,log_length,log_grade,log_on_to_do_lists,sqrt_star_ratings,sqrt_ticks,sqrt_avg_stars,sqrt_length,sqrt_grade
Problem A,Water Saps Cave > Blood Simple Area > East Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106997347/problem-a,1.5,-1,Boulder,V3,1,15.0,37.41675,-118.44941999999999,106997347,3.0,2,1,0,0,0.47712125471966244,0.0,0.3979400086720376,1.2041199826559246,0.6989700043360187,0.0,1.4142135623730951,0.0,1.224744871391589,3.872983346207417,2.0
Black Magic,Black Magic Boulder > Blood Simple Area > East Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106996981/black-magic,3.7,-1,Boulder,V3 R,1,20.0,37.41675,-118.44941999999999,106996981,3.25,94,36,151,113,1.9777236052888476,2.0569048513364723,0.6720978579357174,1.322219294733919,0.7201593034059568,2.181843587944772,9.695359714832659,10.63014581273465,1.9235384061671346,4.47213595499958,2.0615528128088303
Coen,Blood Simple Wall > Blood Simple Area > East Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106997037/coen,2.3,-1,Boulder,V3,1,15.0,37.416959999999996,-118.44946999999999,106997037,3.0,4,2,3,8,0.6989700043360187,0.9542425094393249,0.5185139398778874,1.2041199826559246,0.6989700043360187,0.6020599913279623,2.0,2.8284271247461903,1.51657508881031,3.872983346207417,2.0
Ethan,Coen Brothers Boulder > Blood Simple Area > East Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106997376/ethan,1.0,-1,Boulder,V3,1,12.0,37.41675,-118.44941999999999,106997376,3.0,1,1,0,4,0.30102999566398114,0.6989700043360187,0.30102999566398114,1.1139433523068367,0.6989700043360187,0.0,1.0,2.0,1.0,3.4641016151377544,2.0
Antigravity Geobat,Flying Saucer Rock > Blood Simple Area > East Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106997394/antigravity-geobat,2.7,-1,Boulder,V3,1,15.0,37.41675,-118.44941999999999,106997394,3.0,3,3,7,2,0.6020599913279623,0.47712125471966244,0.568201724066995,1.2041199826559246,0.6989700043360187,0.9030899869919434,1.7320508075688772,1.4142135623730951,1.6431676725154984,3.872983346207417,2.0
Boy-Oh-Boy,Marvelous Flake Boulder > Cracks On The Rim Area > East Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106977794/boy-oh-boy,2.0,-1,Boulder,V3,1,12.0,37.416540000000005,-118.44888,106977794,3.0,1,1,0,4,0.30102999566398114,0.6989700043360187,0.47712125471966244,1.1139433523068367,0.6989700043360187,0.0,1.0,2.0,1.4142135623730951,3.4641016151377544,2.0
Matilda,The Cracks On The Rim Right Side > Cracks On The Rim Area > East Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106977860/matilda,2.0,-1,Boulder,V3,1,10.0,37.416540000000005,-118.44872,106977860,3.0,1,1,0,4,0.30102999566398114,0.6989700043360187,0.47712125471966244,1.041392685158225,0.6989700043360187,0.0,1.0,2.0,1.4142135623730951,3.1622776601683795,2.0
Hit the High Hard One,Toxic Avenger Area > West Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/108058267/hit-the-high-hard-one,2.0,-1,Boulder,V3,1,10.0,37.4161,-118.45012,108058267,3.0,7,3,5,8,0.9030899869919434,0.9542425094393249,0.47712125471966244,1.041392685158225,0.6989700043360187,0.7781512503836435,2.6457513110645907,2.8284271247461903,1.4142135623730951,3.1622776601683795,2.0
Corned Beef Hash,Toxic Avenger Area > West Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/111683683/corned-beef-hash,1.7,-1,Boulder,V3,1,9.0,37.4161,-118.45012,111683683,3.0,3,1,0,4,0.6020599913279623,0.6989700043360187,0.4313637641589873,1.0,0.6989700043360187,0.0,1.7320508075688772,2.0,1.3038404810405297,3.0,2.0
Problem A,Big Arete Boulder > Clapper Area > West Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106272939/problem-a,2.0,-1,Boulder,V3,1,15.0,37.41511,-118.44859,106272939,3.0,1,1,1,2,0.30102999566398114,0.47712125471966244,0.47712125471966244,1.2041199826559246,0.6989700043360187,0.30102999566398114,1.0,1.4142135623730951,1.4142135623730951,3.872983346207417,2.0
Sorry About That (East Side),Southern Section > Frontierland > West Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106273770/sorry-about-that-east-side,1.0,-1,Boulder,V3,1,10.0,37.41548,-118.44911,106273770,3.0,1,1,1,2,0.30102999566398114,0.47712125471966244,0.30102999566398114,1.041392685158225,0.6989700043360187,0.30102999566398114,1.0,1.4142135623730951,1.0,3.1622776601683795,2.0
Problem A,Southern Section > Frontierland > West Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/107541907/problem-a,2.0,-1,Boulder,V3,1,15.0,37.41548,-118.44911,107541907,3.0,1,1,0,2,0.30102999566398114,0.47712125471966244,0.47712125471966244,1.2041199826559246,0.6989700043360187,0.0,1.0,1.4142135623730951,1.4142135623730951,3.872983346207417,2.0
Crack Problem,Hand to Hand Combat Wall > Hand to Hand Combat Area > West Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106279736/crack-problem,1.9,-1,Boulder,V3,1,12.0,37.41588,-118.44993000000001,106279736,3.0,7,4,3,10,0.9030899869919434,1.041392685158225,0.462397997898956,1.1139433523068367,0.6989700043360187,0.6020599913279623,2.6457513110645907,3.1622776601683795,1.378404875209022,3.4641016151377544,2.0
Number One,Powis Boulder > Hand to Hand Combat Area > West Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/107045656/number-one,2.5,-1,Boulder,V3,1,12.0,37.41588,-118.44985,107045656,3.0,6,2,3,9,0.8450980400142567,1.0,0.5440680443502756,1.1139433523068367,0.6989700043360187,0.6020599913279623,2.449489742783178,3.0,1.5811388300841898,3.4641016151377544,2.0
Problem A,Captain Hook Alcove > Hand to Hand Combat Area > West Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/107542000/problem-a,1.0,-1,Boulder,V3 PG13,1,18.0,37.416,-118.45,107542000,3.0,1,1,0,0,0.30102999566398114,0.0,0.30102999566398114,1.2787536009528289,0.6989700043360187,0.0,1.0,0.0,1.0,4.242640687119285,2.0
Sacré Coeur,Front Block > Hall of Mirrors Area > West Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/107898115/sacre-coeur,2.4,-1,Boulder,V3,1,10.0,37.41622,-118.45021000000001,107898115,3.0,11,3,3,16,1.0791812460476247,1.2304489213782739,0.531478917042255,1.041392685158225,0.6989700043360187,0.6020599913279623,3.3166247903554,4.0,1.5491933384829668,3.1622776601683795,2.0
Size Matters,Baroque Buttress > Hall of Mirrors Area > West Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/107898149/size-matters,3.0,-1,Boulder,V3,1,10.0,37.41622,-118.45021000000001,107898149,3.0,1,1,5,2,0.30102999566398114,0.47712125471966244,0.6020599913279623,1.041392685158225,0.6989700043360187,0.7781512503836435,1.0,1.4142135623730951,1.7320508075688772,3.1622776601683795,2.0
Baroque,Baroque Buttress > Hall of Mirrors Area > West Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/107898159/baroque,2.5,-1,Boulder,V3,1,10.0,37.41622,-118.45021000000001,107898159,3.0,2,1,0,4,0.47712125471966244,0.6989700043360187,0.5440680443502756,1.041392685158225,0.6989700043360187,0.0,1.4142135623730951,2.0,1.5811388300841898,3.1622776601683795,2.0
Wavy Gravy Direct,Wavy Gravy Boulder > Wavy Gravy Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106086167/wavy-gravy-direct,3.0,-1,Boulder,V3,1,10.0,37.416470000000004,-118.44993999999998,106086167,3.0,7,3,10,14,0.9030899869919434,1.1760912590556811,0.6020599913279623,1.041392685158225,0.6989700043360187,1.041392685158225,2.6457513110645907,3.7416573867739413,1.7320508075688772,3.1622776601683795,2.0
Ben and Jerry's,BD Boulder > Wavy Gravy Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106086635/ben-and-jerrys,1.5,-1,Boulder,V3,1,10.0,37.41657,-118.44993000000001,106086635,3.0,4,2,2,5,0.6989700043360187,0.7781512503836435,0.3979400086720376,1.041392685158225,0.6989700043360187,0.47712125471966244,2.0,2.23606797749979,1.224744871391589,3.1622776601683795,2.0
Slap Happy,Slap Happy Boulder > Wavy Gravy Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106093108/slap-happy,2.9,-1,Boulder,V3,1,12.0,37.41653,-118.44996,106093108,3.0,134,40,106,238,2.130333768495006,2.3783979009481375,0.5910646070264991,1.1139433523068367,0.6989700043360187,2.0293837776852093,11.575836902790225,15.427248620541512,1.70293863659264,3.4641016151377544,2.0
Pirate Booty,Slap Happy Boulder > Wavy Gravy Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106093121/pirate-booty,2.3,-1,Boulder,V3,1,10.0,37.41653,-118.44996,106093121,3.0,86,27,22,165,1.9395192526186182,2.220108088040055,0.5185139398778874,1.041392685158225,0.6989700043360187,1.3617278360175928,9.273618495495704,12.84523257866513,1.51657508881031,3.1622776601683795,2.0
Crack Happy,Slap Happy Boulder > Wavy Gravy Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/112574292/crack-happy,2.5,-1,Boulder,V3,1,10.0,37.41653,-118.44996,112574292,3.0,2,2,1,2,0.47712125471966244,0.47712125471966244,0.5440680443502756,1.041392685158225,0.6989700043360187,0.30102999566398114,1.4142135623730951,1.4142135623730951,1.5811388300841898,3.1622776601683795,2.0
Problem A,More Smack Boulders > Top Gun Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/107939685/problem-a,3.0,-1,Boulder,V3 PG13,1,20.0,37.4191,-118.4543,107939685,3.0,1,1,3,2,0.30102999566398114,0.47712125471966244,0.6020599913279623,1.322219294733919,0.6989700043360187,0.6020599913279623,1.0,1.4142135623730951,1.7320508075688772,4.47213595499958,2.0
Big Dick American Hero,Top Gun Boulders > Top Gun Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106100016/big-dick-american-hero,2.7,-1,Boulder,V3,1,20.0,37.4191,-118.4546,106100016,3.0,6,4,8,4,0.8450980400142567,0.6989700043360187,0.568201724066995,1.322219294733919,0.6989700043360187,0.9542425094393249,2.449489742783178,2.0,1.6431676725154984,4.47213595499958,2.0
Top Gun,Top Gun Boulders > Top Gun Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/107939718/top-gun,2.3,-1,Boulder,V3,1,15.0,37.4191,-118.4546,107939718,3.0,3,3,3,8,0.6020599913279623,0.9542425094393249,0.5185139398778874,1.2041199826559246,0.6989700043360187,0.6020599913279623,1.7320508075688772,2.8284271247461903,1.51657508881031,3.872983346207417,2.0
Clifford the Dog,Top Gun Boulders > Top Gun Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/111470803/clifford-the-dog,2.0,-1,Boulder,V3,1,15.0,37.4191,-118.4546,111470803,3.0,1,1,0,4,0.30102999566398114,0.6989700043360187,0.47712125471966244,1.2041199826559246,0.6989700043360187,0.0,1.0,2.0,1.4142135623730951,3.872983346207417,2.0
Beat It,Savannah Boulder > Savannah Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106132018/beat-it,2.3,-1,Boulder,V3,1,12.0,37.418,-118.45200000000001,106132018,3.0,13,4,14,18,1.1461280356782377,1.2787536009528289,0.5185139398778874,1.1139433523068367,0.6989700043360187,1.1760912590556811,3.605551275463989,4.242640687119285,1.51657508881031,3.4641016151377544,2.0
Carrot Top,Fred Boulder > Savannah Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106126702/carrot-top,2.9,-1,Boulder,V3,1,12.0,37.4182,-118.4521,106126702,3.0,153,49,116,240,2.187520720836463,2.382017042574868,0.5910646070264991,1.1139433523068367,0.6989700043360187,2.0681858617461617,12.36931687685298,15.491933384829668,1.70293863659264,3.4641016151377544,2.0
Unnamed 1,Girlfriend Rock > Savannah Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106132916/unnamed-1,1.9,-1,Boulder,V3,1,10.0,37.4178,-118.4519,106132916,3.0,14,3,5,23,1.1760912590556811,1.380211241711606,0.462397997898956,1.041392685158225,0.6989700043360187,0.7781512503836435,3.7416573867739413,4.795831523312719,1.378404875209022,3.1622776601683795,2.0
Unnamed 4,Girlfriend Rock > Savannah Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106132957/unnamed-4,2.1,-1,Boulder,V3,1,,37.4178,-118.4519,106132957,3.0,15,4,4,21,1.2041199826559246,1.3424226808222062,0.49136169383427264,,0.6989700043360187,0.6989700043360187,3.872983346207417,4.58257569495584,1.449137674618944,,2.0
Grindrite,Grindrite Boulder > Tom Peter's Slab Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106273815/grindrite,2.9,-1,Boulder,V3,1,15.0,37.41602,-118.44908999999998,106273815,3.0,31,12,38,34,1.5051499783199058,1.5440680443502754,0.5910646070264991,1.2041199826559246,0.6989700043360187,1.591064607026499,5.5677643628300215,5.830951894845301,1.70293863659264,3.872983346207417,2.0
It's The Add-itude,Classique Boulder > Tom Peter's Slab Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106275426/its-the-add-itude,2.3,-1,Boulder,V3,1,15.0,37.41607,-118.44887,106275426,3.0,6,1,2,7,0.8450980400142567,0.9030899869919434,0.5185139398778874,1.2041199826559246,0.6989700043360187,0.47712125471966244,2.449489742783178,2.6457513110645907,1.51657508881031,3.872983346207417,2.0
Nonsuch,Non Such Boulder > Tom Peter's Slab Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/107897709/nonsuch,1.3,-1,Boulder,V3,1,14.0,37.41581,-118.44905,107897709,3.0,3,1,1,3,0.6020599913279623,0.6020599913279623,0.3617278360175928,1.1760912590556811,0.6989700043360187,0.30102999566398114,1.7320508075688772,1.7320508075688772,1.140175425099138,3.7416573867739413,2.0
Beer Tumor,Headbangers Cave > Jesus Chrysler Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106275477/beer-tumor,2.6,-1,Boulder,V3,1,10.0,37.41591,-118.44877,106275477,3.0,66,13,29,121,1.8260748027008262,2.086359830674748,0.5563025007672872,1.041392685158225,0.6989700043360187,1.4771212547196624,8.12403840463596,11.0,1.61245154965971,3.1622776601683795,2.0
Hector,Soweto Boulder > Serengeti Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106326730/hector,1.0,-1,Boulder,V3,1,10.0,37.41857,-118.45256,106326730,3.0,3,2,2,7,0.6020599913279623,0.9030899869919434,0.30102999566398114,1.041392685158225,0.6989700043360187,0.47712125471966244,1.7320508075688772,2.6457513110645907,1.0,3.1622776601683795,2.0
Razorblade Halloween,Karma Alcove > Serengeti Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106953947/razorblade-halloween,1.5,-1,Boulder,V3,1,12.0,37.41855,-118.45283,106953947,3.0,2,1,2,1,0.47712125471966244,0.30102999566398114,0.3979400086720376,1.1139433523068367,0.6989700043360187,0.47712125471966244,1.4142135623730951,1.0,1.224744871391589,3.4641016151377544,2.0
In-between,Slight Inducement Boulder > Slight Inducement Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/109140038/in-between,2.0,-1,Boulder,V3,1,15.0,37.41898,-118.45338999999998,109140038,3.0,2,1,0,5,0.47712125471966244,0.7781512503836435,0.47712125471966244,1.2041199826559246,0.6989700043360187,0.0,1.4142135623730951,2.23606797749979,1.4142135623730951,3.872983346207417,2.0
Name Tag,Stimulus Boulder > Slight Inducement Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/110129915/name-tag,2.0,-1,Boulder,V3,1,12.0,37.41897,-118.45438999999999,110129915,3.0,1,1,1,0,0.30102999566398114,0.0,0.47712125471966244,1.1139433523068367,0.6989700043360187,0.30102999566398114,1.0,0.0,1.4142135623730951,3.4641016151377544,2.0
